audio	sentence	native_lang
27_3299_0_271_01_211110-173418_bem_0cc_elicit_0.wav	Umukashana aleensha ka matoka akanono nensansa.	leh
25_2947_4_251_01_211110-195733_bem_5da_elicit_2.wav	Cishinka mwana wandi umulandu wakweba ukuti nalikutemwisha kanshi mfwayafe ukabe kwati ninebo nafintu natemwa fyonse ukafitemwe.	toi
27_8996_1_272_02_211112-231519_bem_e72_elicit_0.wav	Bamayo aba bekele nabapenta icinso kwati cinyau.	leh
34_4972_1_342_02_211113-165139_bem_50c_elicit_0.wav	Nabafwala amashati yabuuta naba kaputula aba fiita.	lam
28_9341_2_281_01_220109-145918_bem_94f_elicit_1.wav	Elyo mule moneka umwa fiita, teti basangamo ifinama fya mpanga?	ngo
12_6564_0_121_01_211105-114814_bem_9ed_elicit_0.wav	akaice akana kashi akafwele ilaya kukuso, kaleshana mukati nabanankwe	nya
22_2137_1_222_02_211110-084417_bem_004_elicit_0.wav	Cilemoneka kwati alefwaya ukwi kata mupila	nbl
22_7720_2_221_01_211112-080104_bem_004_elicit_1.wav	Iyi ibumba lya bakashana baita ati ntungulushi yaba sansamusha.	nbl
17_7775_1_172_02_211109-113552_bem_e94_elicit_0.wav	Naibomba umubili onse namenshi yaleswa.	nyj
28_3484_0_281_01_211111-153724_bem_d8d_elicit_0.wav	kacimfyanya wama honda naiminina kumbali ya honda yakwe iyafita.	leh
13_6825_4_131_01_211029-171502_bem_9ed_elicit_2.wav	Umukaka uleeemoneka kwati babikile umwaana	nya
32_4556_1_322_02_211111-084209_bem_947_elicit_0.wav	Bushe finshi ifyo umukashana uyu alecita mucikulwa ekele?	toi
32_4455_1_322_02_211110-182012_bem_947_elicit_0.wav	Bushe aba abalumendo teti bapunkane?	toi
33_4860_1_332_02_211110-114124_bem_b14_elicit_0.wav	Uyu umwaume ali ku ncende ya panse mu kalale	nse
31_4365_3_312_02_211110-173548_bem_83a_elicit_1.wav	Kulemoneka amakwebo yaleenda panono ukulingana na fintu abaleshitisha bekele.	
12_2985_0_121_01_211102-010823_bem_bd6_elicit_0.wav	imbwa ilepita mumenshi	lam
7_1542_0_71_01_170101-205019_bem_74d_elicit_0.wav	utulumendo tubili tuleangala, kuncende iyi kulemoneka na ifimuti ifyakatapa katapa na aka musheleleko kelangi lya mutuntulwa.	toi
22_7779_4_221_01_211112-133832_bem_004_elicit_2.wav	naba fwala namatangasa, ukulyo afwale iya fita elo ukuso nafwala iya makumbi-makumbi	nbl
22_2008_4_221_01_211109-161608_bem_50c_elicit_2.wav	umulumendo asendeme pa fishimbi	lam
27_3339_1_272_02_211111-105325_bem_f07_elicit_0.wav	Cilepala kwati nikuncende ukwakwangalila..	nya
12_6693_2_121_01_211106-090626_bem_9ed_elicit_1.wav	Cacine,pantu alecenshya kwati aleya panshi	nya
27_3247_0_271_01_211110-130705_bem_e72_elicit_0.wav	Ibumba lyabantu baleenda pa eshikaleta ileya ukwapusana	leh
22_7861_4_221_01_211112-201158_bem_004_elicit_2.wav	kukoso yabo kuli umulumendo na fwala ishati ilyafitulukila	nbl
27_3414_2_271_01_211111-171009_bem_6f4_elicit_1.wav	Alelisha ne ngoma lulya ihoshi  lilemusesha.	leh
16_7660_0_161_01_211109-142126_bem_74d_elicit_0.wav	abaume babi nabekakata efitu elo balemoneka kwati pali ifyo bamwene bushe fishi filengele babe ngefi?	toi
16_6249_4_161_01_220110-144109_bem_5da_elicit_2.wav	Emukwai kwena umwine ali ifunda bwino sana eco ilebutukila mumpanga umu.	tog
22_7850_4_221_01_211112-192943_bem_004_elicit_2.wav	mukashana umo na fwala Ici sote CA mutuntula	nbl
27_9109_3_272_02_211113-150658_bem_b15_elicit_1.wav	Tapalemoneka kwati pali abantu apa umulandu palemoneka nipanshila fye.	leh
27_3297_0_271_01_211110-172547_bem_0cc_elicit_0.wav	Abakashana batatu baletota nensansa saana.	leh
34_5190_1_342_02_211114-152959_bem_004_elicit_0.wav	cilemoneka nibanyina ba mulumendo	nbl
22_2005_3_222_02_211108-175725_bem_004_elicit_1.wav	Elo ku mulu kuli bundama ya mvula.	nbl
27_3279_0_271_01_211110-161323_bem_0cc_elicit_0.wav	Umukashana alebutuka pakati pa mpang'a	leh
12_2906_0_121_01_211031-123344_bem_bd6_elicit_0.wav	umuntu aleendela pacitukuku	lam
13_6910_0_131_01_211031-131809_bem_9ed_elicit_0.wav	Imbwa shibili shili palunkoto, imo naikwata akantu kukanwa, imbi ile fwayo kupoka	nya
22_7799_3_222_02_211112-065452_bem_50c_elicit_1.wav	alengala nobwana ku snow	lam
13_3004_3_132_02_211024-023734_bem_9ed_elicit_1.wav	Nalimo shailemuku fwaya ifyakulya.	nya
7_5278_3_72_02_211027-154204_bem_74d_elicit_1.wav	cipalile kwati ileangala na umuntu e kubutuka uku twamona	toi
18_12171_0_181_01_211115-100645_bem_5da_elicit_0.wav	Imbwa shibili,imo ishafita elyo na iyakashikila shilebutuka.	toi
19_1303_1_192_02_211110-075024_bem_d8d_elicit_0.wav	aba bantu bonse nabafwala ifya fita bafwalile kumo napamenso, cilepala kwati baleicingilila kukutwa kwa myele.	leh
34_5016_1_342_02_211113-220048_bem_50c_elicit_0.wav	Naiminina pa lupili napaapa ne chola.	lam
17_7891_2_171_01_211110-055659_bem_947_elicit_1.wav	Shile moneka kwati shileufwa bwino ukwangalila pa menshi.	toi
31_4328_1_312_02_211110-130712_bem_83a_elicit_0.wav	Bonse nabafwala nama galasi  mumuputule bali muli ne cimuti ca kusefya umwaka.	
22_7728_0_221_01_211112-081125_bem_004_elicit_0.wav	Caso isha buta shili mu menshi	nbl
16_7593_4_161_01_211109-105001_bem_74d_elicit_2.wav	bafwile aba nibanyina ngani umbi kukana	toi
31_4398_3_312_02_211110-182322_bem_83a_elicit_1.wav	Cacine aba bantu bali mu mpanga ciweme fye pali abaishiba ukuwamya incinga.	
22_7737_2_221_01_211112-082414_bem_004_elicit_1.wav	Nafwala ishati ne toloshi ya fita.	nbl
33_4909_4_331_01_211110-224517_bem_c25_elicit_2.wav	Kumbali ya cikulwa elyo na kumbali ya musebo kuli ifimuti ifya katapakatapa	nse
29_9465_1_292_02_220111-123141_bem_94f_elicit_0.wav	Mumi monekele bale moneka kwati tabali pamo, uuli onse ale moneka amano yakwe yalifye kumbi	ngo
27_9179_3_272_02_211113-193535_bem_b15_elicit_1.wav	Efyo cipalile pantu tapali umwaice naumbi apa ali. Nomba tasakaminwe ukulya nokwangala ?	leh
33_4907_1_332_02_211110-153810_bem_b14_elicit_0.wav	Uyu umuntu nakwela pa cintu ica kuteyelamo  amangalo  ya pa menshi kabili nadangasana	nse
16_7659_4_161_01_211109-141921_bem_74d_elicit_2.wav	eiei ilikutanshi elemoneka kwati ele bosa noku bosa	toi
22_2135_1_222_02_211110-084156_bem_004_elicit_0.wav	Balemoneka aba sansamuka	nbl
13_6927_0_131_01_211031-141319_bem_9ed_elicit_0.wav	Umwaice umwanakashi nalala mu menshi ayamu kamana. Ale moneka uwa temwa	nya
2_311_1_22_02_211026-055913_bem_2a5_elicit_0.wav	Umo umwaume nafwala nangula naifimba insalu yakashika elo umbi aifimbile insalu ya makumbi makumbi.	
12_2937_2_121_01_211031-183643_bem_bd6_elicit_1.wav	ehe muli na bantu abengi abalebatamba	lam
19_1362_1_192_02_211110-134213_bem_d8d_elicit_0.wav	Tubili natukwela pamulu wa mbwaikalamba, utubwa twafisela.	leh
27_3319_4_271_01_211110-183239_bem_0cc_elicit_2.wav	Umwana umo nasengelela ukwakwe eka elo umbi aleendela mupepi nabanyina	leh
33_4927_0_331_01_211110-234926_bem_c25_elicit_0.wav	Abantu babili abaume bale-enda mu musebo ku ncende ukuli fikulwa	nse
17_7986_0_171_01_211110-103041_bem_947_elicit_0.wav	Abantu bali uko bakwelela indeke.	toi
17_7979_0_171_01_211110-100241_bem_947_elicit_0.wav	Imbwa iyafita ilebutuka  ulubilo ili namumulu.	toi
16_6330_4_161_01_220111-112551_bem_5da_elicit_2.wav	Emukwai ni uyuwine umwana uwa cenjela saana eapa bonse balemulolesha kwena.	toi
22_7745_4_221_01_211112-083432_bem_004_elicit_2.wav	kulubali lwa  kukuso kuli itumbo ya menshi	nbl
27_9015_3_272_02_211113-012945_bem_e72_elicit_1.wav	Elo uku ali nikunuma yanganda nensapato shili pance.	leh
16_7632_2_161_01_211109-123858_bem_74d_elicit_1.wav	ee kwena kuti caba nifyofine, elo kunuma yebumba lyabantu aba Kuli na icikulwa cilemoneka.	toi
22_2002_4_221_01_211109-155421_bem_50c_elicit_2.wav	Kutali lutwe abantu babili naba iminina.	lam
27_3332_3_272_02_211111-103234_bem_f07_elicit_1.wav	Bushe aba bantu tabalemoneka ukunaka muli motoka?	nya
12_2998_0_121_01_211102-014043_bem_bd6_elicit_0.wav	abana babili baleangala panse	lam
22_2115_1_222_02_211109-183026_bem_004_elicit_0.wav	Baleteya umupila wa kriketi	nbl
21_1912_0_211_01_211112-234428_bem_83a_elicit_0.wav	abasungu babili shitata na namayo nabeminina panse yacikulwa icilemoneka ukuti emo babombela	
17_6619_3_172_02_220112-153101_bem_5da_elicit_1.wav	Bushe finshi alelanga umwana wakwe pacibansa apa?	toi
16_7651_4_161_01_211109-140442_bem_74d_elicit_2.wav	kaili ilemoneka teyafiko elo yalitekanya saana tayakwata ifyakucita cita	toi
17_6534_1_172_02_220112-122047_bem_5da_elicit_0.wav	Bushe icikulwa ici muli ukusefya?	toi
25_2741_4_251_01_211109-122702_bem_5da_elicit_2.wav	Alemoneka alikala sana muncende iyi so alibelela ukushelela.	toi
21_1904_4_211_01_211112-233316_bem_83a_elicit_2.wav	Mukumoneka kwakwe shitata nabikako amano kufyo namayo alemweba	
13_6911_0_131_01_211031-132840_bem_9ed_elicit_0.wav	Umulumendo ale angala pa mumana naiminina pakantu, akashi bunda	nya
33_4848_4_331_01_211110-001512_bem_c25_elicit_2.wav	aba abantu balemoneka bali mukalale emo cilamuntu endele nemifwayile iyapusanako	nse
34_4995_4_341_01_211113-165504_bem_004_elicit_2.wav	Bonse nabafwala ama shati aya buuta.	nbl
28_9275_2_281_01_220108-185200_bem_94f_elicit_1.wav	Mupepi nabike imbeketi, limbi ale fwaya ukuibomfya mu kwimishamo imicanga.	ngo
34_5012_0_341_01_211113-175316_bem_004_elicit_0.wav	Namayo alepita mukamusebo akapita pa mulundu napaapa  nefipe.	nbl
13_3195_3_132_02_211025-162521_bem_9ed_elicit_1.wav	Cishinka, katwishi caba sendele inshiku shinga kuti ba fike pamulu ifi.	nya
22_2066_1_222_02_211109-125140_bem_004_elicit_0.wav	Naimya  umufuko wa mutuntula	nbl
17_7904_2_171_01_211110-061900_bem_947_elicit_1.wav	Bamo paliba shitata kobeka icola pakubeya.	toi
22_2170_1_222_02_211110-093846_bem_004_elicit_0.wav	bonse bali ne milimo.	nbl
12_2977_2_121_01_211101-054418_bem_bd6_elicit_1.wav	efyo cipalile, elyo kuli namotoka kunuma yakwe	lam
1_3978_1_12_02_211104-163525_bem_2a5_elicit_0.wav	mukwai akabwa kakwata amafufu ayakashika kumutwe na kumolu elyo pamusana yakwata amasako ayafita fititi	
31_4315_3_312_02_211110-124420_bem_83a_elicit_1.wav	Cacine nakabutuka nganshi elyo ameenshi nayo  yalemoneka yalefulilako.	
33_4753_1_332_02_211109-155304_bem_b14_elicit_0.wav	kabili mu mpanga muli na mabwe ayali mu menshi yakamana akanono	nse
34_5014_2_341_01_211113-175613_bem_004_elicit_1.wav	Utumipila twali kashika.	nbl
18_12062_4_181_01_211114-125244_bem_5da_elicit_2.wav	Ee boi walingika,ecilengele aba bantu kanshi ukuba abasansamuka ngananshi.	toi
27_3446_0_271_01_211111-205430_bem_e72_elicit_0.wav	Umukashana naimakana mumusebo alelanda pa phone	leh
27_3216_1_272_02_211109-193915_bem_f07_elicit_0.wav	Batata nabafwala akasote elo baleumfwa ulwimbo kuma head set.	nya
32_4587_0_321_01_211113-012719_bem_e94_elicit_0.wav	Umulumendo umusungu nakwela  pakangalo kama taila	nya
34_5094_3_342_02_211114-112756_bem_004_elicit_1.wav	Mupepi ya bakashana kuli abaume babili, umo nakwata icitabo.	nbl
17_7803_4_171_01_211109-071050_bem_947_elicit_2.wav	Ee cacine elo pa mbali nembwa pali akamupila akanono.	toi
7_1684_4_71_01_170101-223529_bem_74d_elicit_2.wav	awe kanshi bali nefyo bakonkeleko uku bali.	toi
21_1852_4_211_01_211112-220515_bem_83a_elicit_2.wav	aka kene akayanda kakwe kakwete ilangi lya buta konse fye elyo ne fimuti kuntu babikile intenti kabili pali ne fyani pantu bakemike elyo kuli natumbi utumayanda twapa kanshita fye akanono ku ntanshi	
31_4353_1_312_02_211110-171637_bem_83a_elicit_0.wav	Abali pa mupando wakubalipo balelashanya fimo elyo nabakokelepo   nomba uyu ulekelesheko ali fye eka.	
21_1717_2_211_01_211111-095503_bem_83a_elicit_1.wav	fintu alemoneka alishibisha umulimo wakwe pantu alebombafye eka ukwabula nakafwa	
27_8993_3_272_02_211112-231146_bem_e72_elicit_1.wav	Kumbali yamasoja kuli motoka namawilo yali mumulu .	leh
16_7681_0_161_01_211109-151149_bem_74d_elicit_0.wav	umulumendo ali mumuti wambula ayauma	toi
18_12199_2_181_01_211115-120834_bem_5da_elicit_1.wav	Ee boi pantu abaumefye bwino bwino tabangala umusango uyu.	toi
33_4736_1_332_02_211109-143818_bem_b14_elicit_0.wav	Umwanakashi uuli pa ntashi nabika ifyakulya pa milomo yakwe	nse
34_5091_2_341_01_211114-104034_bem_50c_elicit_1.wav	Cilemoneka kwati baleshitisha ifipe ifili panshi.	lam
33_4895_3_332_02_211110-140658_bem_b14_elicit_1.wav	Pa ma tebulo pali ifyakulya ne fya kunwa.	nse
34_4993_0_341_01_211113-165129_bem_004_elicit_0.wav	Abantu bale-enda musebo.	nbl
21_1874_2_211_01_211112-224351_bem_83a_elicit_1.wav	kabili mu mbali yamusebo balebutukila namwisula abantu abaleba tamba no kubalumbilisha	
29_9545_1_292_02_220112-184252_bem_84b_elicit_0.wav	Nafwala no tuntu kuminwe, bushe abeminine kunuma kuti baba pamo no uyu umwaiche uule butuka?	ngo
22_2029_1_222_02_211109-104426_bem_004_elicit_0.wav	Ku numa yakwe kuli abaume.	nbl
22_2073_0_221_01_211110-113535_bem_50c_elicit_0.wav	Umulumendo na umukashana beleyenda	lam
22_7794_3_222_02_211112-064008_bem_50c_elicit_1.wav	umulumendo kukuso nabika amboko mwitumba mu tali	lam
19_1398_3_192_02_211110-164107_bem_d8d_elicit_1.wav	uyu umusomali walitwa kuminafye efyo ulepita muli aka kantu kabuta akapala imbao	leh
16_6345_4_161_01_220111-115716_bem_5da_elicit_2.wav	Emukwai eco balebutukila ukuya senda aka bata epo takalasendwa kumabimbi ya kamana.	toi
7_5441_1_72_02_170101-044626_bem_74d_elicit_0.wav	elo bonse nabafwala utusote nabekata na ingoma shakulisha	toi
22_7771_0_221_01_211112-123531_bem_004_elicit_0.wav	shtata nakala panse yamatuka naikata nebotolo kuminwe	nbl
27_3435_2_271_01_211111-200349_bem_e72_elicit_1.wav	Elo balepita mumayanda ayasapa pali ifishala panse pamayanda aya	leh
7_1636_2_71_01_170101-175020_bem_74d_elicit_1.wav	shilelwila uyu umupila, nampo efyo shiteya umupila ififine.	toi
18_12038_4_181_01_211114-111627_bem_5da_elicit_2.wav	Ee boi walungika,bonse abaice balemonekafye abansansa kaili lelo tabayende panshi,nabasanga uwakubasendako.	toi
22_2022_3_222_02_211108-223621_bem_004_elicit_1.wav	Alesonta mu mulu.	nbl
17_7850_2_171_01_211109-121807_bem_947_elicit_1.wav	Kwena ndemona kwati aka akamwana bakabikile pofye pa cimpelwa.	toi
25_2755_4_251_01_211109-152349_bem_5da_elicit_2.wav	Apa icisheleko fye kuya shoka pantu utushila tonse nabesala.	toi
34_5189_2_341_01_211114-172247_bem_50c_elicit_1.wav	kunuma ya mwana kuli abaume bamo no mwana umulumendo bale'enda	lam
34_5045_2_341_01_211113-193119_bem_004_elicit_1.wav	Ali pa makwebo ya kushitisha amaluba.	nbl
22_7916_1_222_02_211112-223504_bem_50c_elicit_0.wav	bonse bale lisha ama banjo	lam
17_7806_0_171_01_211109-073050_bem_947_elicit_0.wav	Imbwa shibili shile angala mulunkoto.	toi
1_71_2_11_01_211030-104055_bem_cc3_elicit_1.wav	amatwi yali ayaima nakanwa  nakesuka	toi
1_78_0_11_01_211030-105253_bem_cc3_elicit_0.wav	abana balemwantu nensansa	toi
16_7739_0_161_01_211110-101415_bem_74d_elicit_0.wav	ibumba lyabaume nabeminina elo umo alelanda.	toi
17_6641_1_172_02_220112-155505_bem_5da_elicit_0.wav	Bushe iyi nimbwa yabanani iilebutuka yeka kuncende kusangwa abantu?	toi
12_6622_2_121_01_211105-171140_bem_9ed_elicit_1.wav	Elo, nafwala icakufwala ica kwangalilamo	nya
25_2758_2_251_01_211109-154100_bem_5da_elicit_1.wav	Emukwai ewo wine, lelo katwishi abanankwe kuntu bali.	toi
14_7054_1_142_02_211111-220407_bem_5da_elicit_0.wav	Bushe eyili ibumba ililefwaya ukushita ing'anda iyi pakuti bapangemo offeshi?	toi
7_1717_4_71_01_170102-003659_bem_74d_elicit_2.wav	ee kwena naine nakamona.	toi
27_9118_4_271_01_211113-210923_bem_f07_elicit_2.wav	eya mukwai,kabili cilepala kwati naumfwa bwino saana apa ali.	nya
19_1409_1_192_02_211110-170054_bem_d8d_elicit_0.wav	uyu namayo nafwala umwingila wakashika, elyo imishishi shakwe nashimufimba pampumi.	leh
17_6620_1_172_02_220112-153153_bem_5da_elicit_0.wav	Bushe uyu shitata ewensha icimbaya mbaya ici?	toi
22_7706_3_222_02_211111-212955_bem_50c_elicit_1.wav	ku muku kuli bundama	lam
14_7152_3_142_02_211112-123218_bem_5da_elicit_1.wav	Awe cawam ico cilemoneka kwati abantu mu ncede iyi balibatemwa saana.	toi
34_5071_1_342_02_211114-085609_bem_50c_elicit_0.wav	Umulumendo nafwala itangasa iya fitulukila.	lam
7_5463_3_72_02_170101-072351_bem_74d_elicit_1.wav	apapene Pali na icishala ica makumbi makumbi.	toi
7_1506_2_71_01_211023-175508_bem_74d_elicit_1.wav	afwile encito yakwe iyiine uyu umukashana ukulashanina abantu nga Kuli ifilesefyuwa.	toi
29_9673_1_292_02_220114-204111_bem_84b_elicit_0.wav	Akatukutuku anininepo kale moneka akanono saana kwati ka baice, elyo kuntanshi kuli akale moneka kwati nika museke aka kubikilamo ifintu	ngo
27_3313_2_271_01_211110-181257_bem_0cc_elicit_1.wav	Imishishi nomubili onse uli namenshi yamo amenshi yasabuka lulya aimya amaboko.	leh
16_6441_4_161_01_220111-174612_bem_5da_elicit_2.wav	Emukwai kanshi mucikulwa icimuli nabantu nabambi kwena.	toi
12_2962_4_121_01_211101-014111_bem_bd6_elicit_2.wav	ehe bambi nabakwata nemfuti	lam
14_7086_3_142_02_211112-003745_bem_5da_elicit_1.wav	Kanshi ebalatampa ukushana nokwakita utusela utwa lekana lekana nebumba lifumine kukalale kumbi ilyaba kashana.	toi
28_9239_2_281_01_220108-164726_bem_94f_elicit_1.wav	Cilemoneka kwati ni mucungulo pantu takulafita saana.	ngo
27_3264_2_271_01_211110-234458_bem_e72_elicit_1.wav	Ubwato bumo bukwete abakashana bumbi abalumendo	leh
33_4825_0_331_01_211109-220503_bem_c25_elicit_0.wav	Ibumba lya  bantu ba nkanda ya buuta  abaume na banakashi bale enda pa kati yamusebo uukalamba pa nshita ya cungulo bushiku	nse
22_7913_1_222_02_211112-222700_bem_50c_elicit_0.wav	nafwala ilaya ya makumbi makumbi	lam
21_1909_2_211_01_211112-234034_bem_83a_elicit_1.wav	Cine mwasosa elyo abantu alelondolwela naba bikako amano ukuti bomfwikishe ifyo alelanda	
17_7978_4_171_01_211110-094503_bem_947_elicit_2.wav	Kabili iyi imbwa naikwata icamumukoshi ico baitungulwilako kabili iminine pa lunkoto.	toi
27_3360_1_272_02_211111-122004_bem_f07_elicit_0.wav	Cipalile kwati aba batata balefwaya  ukushita ifintu pa shitandi..	nya
22_2199_2_221_01_211111-103436_bem_50c_elicit_1.wav	Insapato shakwe nashi kwata ibalala ya pusana.	lam
28_3495_4_281_01_211111-155223_bem_d8d_elicit_2.wav	kwena filemoneka kwati fisabo, chilepala kwati uyu namayo aleya kuchila chakufwala ama costume.	leh
16_7557_0_161_01_170101-082542_bem_74d_elicit_0.wav	umulumendo alipa njinga najumpa mumulu  naimya namaboko mumulu	toi
12_2818_2_121_01_211027-042549_bem_bd6_elicit_1.wav	elyo banankashi batatu baleya muku loba isabi	lam
32_4688_2_321_01_211112-230725_bem_e94_elicit_1.wav	nafwala umwingila wa makumbi makumbi	nya
29_9657_1_292_02_220114-201715_bem_84b_elicit_0.wav	Panshi pali ifitambo ifingi ifyo ba someke, teti akobamo umuntu elyo apona?	ngo
27_9168_0_271_01_211113-232858_bem_f07_elicit_0.wav	Abalumendo babili muma uniform nabeminina mumbali yamusebo, elyo imyotoka shilepita.	nya
12_2761_4_121_01_211025-085823_bem_bd6_elicit_2.wav	elyo kalebutuka keka	lam
22_1951_3_222_02_211108-132104_bem_004_elicit_1.wav	Elo umwaume umo naikata ibotolo lya bwala	nbl
31_4234_1_312_02_211110-101151_bem_83a_elicit_0.wav	Icangalo cabo  nacikosa abaleteya bambi baponene na panshi kukulwishanya.	
34_5117_1_342_02_211114-125208_bem_004_elicit_0.wav	Shitata ali kuntansha lye tebulo alesambilisha.	nbl
34_5031_2_341_01_211113-185857_bem_004_elicit_1.wav	Nabafwala ishati lya makumbi makumbi.	nbl
22_7812_2_221_01_211112-161729_bem_004_elicit_1.wav	ku lubali yakwe na mayo alepepa	nbl
18_12134_4_181_01_211114-224547_bem_5da_elicit_2.wav	Nomba ababene bakashana nangu tulelanda pamulomo balemoneka  kwati tabaleshimika na kushimika,bonse balifye nefyabo.	toi
12_6659_4_121_01_211106-063716_bem_9ed_elicit_2.wav	Ilebutuka saana ukucila shimbi kunuma	nya
29_9664_3_292_02_220114-203000_bem_84b_elicit_1.wav	Cifwile eu mwena ati abana tabale nwina lulya bale angalila mu menshi	ngo
13_6765_0_131_01_211028-102341_bem_9ed_elicit_0.wav	Abaantu abali bane, nabeeminina pamo nembwa shitatu.	nya
33_4935_4_331_01_211111-000649_bem_c25_elicit_2.wav	Kabilil ku ncende ali kuli nebala lya fimenwa umuli ifimuti na maluba	nse
13_6947_2_131_01_211031-144738_bem_9ed_elicit_1.wav	Uku fungulula uku boko paka jinga, cipalile ecile lenga epona umu mulu ali	nya
18_11988_2_181_01_211113-184708_bem_5da_elicit_1.wav	Bafwile balibelela boi,ena takwetepo nomwenso nga uyo ukwete.	toi
27_3424_2_271_01_211111-194035_bem_e72_elicit_1.wav	Ala tetupunafye tuliko, kuli notwaku tusishapo utuma bedi twaongama	leh
27_9127_0_271_01_211113-212112_bem_f07_elicit_0.wav	Banamayo nabekala pa benchi, cilepala kwati baletontokanya.	nya
16_7546_2_161_01_170101-072716_bem_74d_elicit_1.wav	nomba uyu umwana teti apone mu cimuti ichi anine ?	toi
28_9344_4_281_01_220109-150252_bem_94f_elicit_2.wav	Mwituka umu muli amalamya nefintu fimbi, limbi epo abombela uyu umulumendo.	ngo
22_2021_1_222_02_211108-223427_bem_004_elicit_0.wav	Mu kwapa yakwe muli utumishishi	nbl
21_1812_0_211_01_211112-120607_bem_83a_elicit_0.wav	Umulumendo umusungu uwamyaka nalimo ikumi aleesha ukuwamya icipe ico babomfya kukuicingila ku mfula nakasuba	
21_1887_2_211_01_211112-225642_bem_83a_elicit_1.wav	Cine aka kantu cilemoneka umwana uuli munuma ewa chikaposa elyo kuntashi pali bemba palemoneka no bulalo ubukalamba	
1_46_0_11_01_211030-094524_bem_cc3_elicit_0.wav	abantu abengi nabatangama pakati pamulamba balesamba	toi
17_7820_4_171_01_211109-075633_bem_947_elicit_2.wav	Cilemoneka kwati uyu umulumendo aale angala amangalo ayakucimfyanya ukukwela impili.	toi
