audio	sentence	native_lang
13_3150_1_132_02_211024-215008_bem_9ed_elicit_0.wav	Nabamukakilila busaka busaka,pakutila epona lilya akulapepeluka nga amba ukupeluma	nya
25_2747_3_252_02_211109-155258_bem_f08_elicit_1.wav	Awe kwena alebomba imilimo isuma, pakuti bakese isunga ngabakula munchito isha lekana lekana.	bem
2_352_4_21_01_211025-075738_bem_cee_elicit_2.wav	Kakwete amasako ya butuluka na ya fita.	bem
11_6393_3_112_02_211030-204957_bem_1e5_elicit_1.wav	Elo kabili  ifi fyani balifikolonganika elyo bafikaka busaka busaka	bem
31_4238_1_312_02_211110-101729_bem_83a_elicit_0.wav	Balesambilila ifyakubomfya fimashini fyakubebetalako ifishimoneka na menso yensu fye.	
7_1677_1_72_02_211031-135816_bem_40e_elicit_0.wav	kumbali yakwe kuli neco basambililako ukunina impili	bem
30_9862_1_302_02_220121-133134_bem_eb0_elicit_0.wav	Bushe uyu umwaume fyakufwala fyamusango nshi  ifyo afwele?	bem
32_10348_4_321_01_220122-001358_bem_b40_elicit_2.wav	cilemoneka ukuti ekele kunse yacikulwa ukushili fyakumupusaula ilyo alelanda palamya	bem
6_1278_0_61_01_211024-080907_bem_53e_elicit_0.wav	Abaume nabekata icisolobelo cakuwamishako muminwe balewamya kumbali yamwakusambila.	bem
22_2119_2_221_01_211110-154004_bem_50c_elicit_1.wav	Ku numa ya mulumendo kuli ama lupili yambi	lam
29_9482_4_291_01_220112-152659_bem_9ff_elicit_2.wav	Ku muulu nako takuli amakumbi iyo kulemoneka fye makumbi makumbi.	bem
17_7941_3_172_02_211111-074313_bem_e94_elicit_1.wav	Ee nasumina pantu cipalile kwati bali mu cende yacisankano.	nya
33_4947_1_332_02_211110-210057_bem_b14_elicit_0.wav	Umukoloci umwaume uwa nkanda iyabuta ale-enda ninshi nalolesha umukashana uwiminine mu pepi nankwe	nse
752_1_02_211011-170659_bem_81c_elicit_0.wav	Cinshi cingalenga umwana uyu ukuibutulusha pamenso bushe ebwangalo baleangala.	bem
28_3690_2_281_01_211112-214508_bem_d8d_elicit_1.wav	elyo na chensela kuli kakopa wacikope kwati balimwebele at say CHEESE.	leh
7_5499_0_71_01_211105-160234_bem_1e5_elicit_0.wav	imbwa nailala uku ilelya	bem
2_4158_4_21_01_211102-075603_bem_2a5_elicit_2.wav	Nalimo imbwa pali ico imwene icilengele yumfwishe uluse nokwikala muli uyu musango ibelelemo.	bem
253_4_01_211013-182235_bem_dcc_elicit_2.wav	Kunuma yakwa shitata yu kuli namotoka iyafiita iilemukonka munuma.	bem
27_3404_4_271_01_211111-163938_bem_6f4_elicit_2.wav	pantu ku chi pole tabaninako ngatawaishiba inchito.	leh
29_9605_3_292_02_220114-172306_bem_84b_elicit_1.wav	Elyo mupepi pali neci bansa icile moneka katapa katapa	ngo
13_6808_0_131_01_211028-173434_bem_9ed_elicit_0.wav	Umwanakashi ale kunkulusha aka jinga ubu shiku.	nya
31_10128_4_311_01_220127-125600_bem_eb0_elicit_2.wav	Inama isho aba abaume banininepo shilemoneka ishaina kabili shikwete ilangi ilya fiita kabili bashiita ati bakabalwe.	bem
19_7165_0_191_01_220118-172204_bem_524_elicit_0.wav	Namayo alesamba mumenshi	bem
7_1643_3_72_02_211031-125857_bem_40e_elicit_1.wav	cilemoneka alefwaya engishe umupila mucipanda cakupanga namabotolo	bem
16_7632_2_161_01_211109-123858_bem_74d_elicit_1.wav	ee kwena kuti caba nifyofine, elo kunuma yebumba lyabantu aba Kuli na icikulwa cilemoneka.	toi
12_2788_4_121_01_211026-003726_bem_bd6_elicit_2.wav	nafwala naifibengeshima kumatwi	lam
34_5128_1_342_02_211114-131654_bem_004_elicit_0.wav	Umwana naibila mumumana aleowa.	nbl
18_12196_0_181_01_211115-115940_bem_5da_elicit_0.wav	Umukashana umo alikuntashi naikata necakupundilamo aleimba.	toi
32_4642_2_321_01_211112-181703_bem_e94_elicit_1.wav	eehe cacine kabili umwana uyu alemoneka alina insansa sana	nyj
12_6564_2_121_01_211105-114814_bem_9ed_elicit_1.wav	Ee baletusambilisha ifyakushana mukati ya cikulwa	nya
15_7354_2_151_01_211027-111116_bem_9ff_elicit_1.wav	Bushe finshi imbwa isendele ku kanwa?	bem
34_10851_1_342_02_220123-140443_bem_57f_elicit_0.wav	Panse yeshitolo pali aba abantu baba bane	bem
6_5142_4_61_01_211028-135620_bem_976_elicit_2.wav	bonse bane abaikumbete balemoneka abafulwa pantu nabafinya pamenso bonse. elyo ituka ilili kunuma yabo kuti lyaba lyabo.	bem
16_7555_2_161_01_170101-082031_bem_74d_elicit_1.wav	cipalile kwati pali abaciposela kabola kumumana kuti ingakekata noku baletela aba ciikaposa	toi
32_4601_4_321_01_211112-163149_bem_e94_elicit_2.wav	ehe kanshi uyu shitata ale bomba iyaku teka amato	nya
36_11425_0_361_01_220201-063538_bem_57f_elicit_0.wav	umwaume naiminina kabili alefwayo kunyata pakapuna kama pulanga	bem
22_7730_0_221_01_211112-081347_bem_004_elicit_0.wav	Umuukashana na iminina pa shila	nbl
34_5071_2_341_01_211113-224529_bem_004_elicit_1.wav	Nabekala pa matabo.	nbl
16_7658_4_161_01_211109-141734_bem_74d_elicit_2.wav	afwile muka cola muli nefya kulya mulya	toi
34_5062_4_341_01_211113-220918_bem_004_elicit_2.wav	Cilemoneka kwati balefwaya ukusamba ku maboko.	nbl
12_6684_0_121_01_211106-084041_bem_9ed_elicit_0.wav	Abaume babili baleteya umupila mufyani fyakatapakatapa	nya
15_7460_4_151_01_211027-143144_bem_9ff_elicit_2.wav	nalimo alefwaya ukupilibuka pakwikila panshi	bem
25_2805_1_252_02_211109-182717_bem_f08_elicit_0.wav	Bushe endupwa ishi ishaile mukutusha nokusansamukila capamo?	bem
18_6705_1_182_02_220116-070054_bem_5bb_elicit_0.wav	Nafwala akashati akamakumbi makumbi.	bem
31_10134_1_312_02_220131-155019_bem_c25_elicit_0.wav	Bushe uyu umuputule uo uyu namaayo alimo upalile ku muputule nshi uwa mu ng'anda?	bem
18_12052_4_181_01_211114-121523_bem_5da_elicit_2.wav	Kuti wasanga ati icho ekalile palya nicho alefwaya ukuti eo ese mukwakanya ngabatampa ukulya.	toi
17_6699_3_172_02_220112-184310_bem_5da_elicit_1.wav	Aba abalumendo abafwele ifya kashika balelwisha ukulesha uyu uufwele ifya buta ati eyingisha.	toi
28_3529_1_282_02_211111-035523_bem_665_elicit_0.wav	Kukulyo kwabo kuli icilengwa ca katapa-katapa, nacimya amaboko na icitabo mu mulu.	bem
202_1_02_210929-164944_bem_dcc_elicit_0.wav	Elyo cilepala kwati alelolesha aba bantu abali kuntanshi yakwe abalelolesha kuli ena.	bem
17_6642_3_172_02_220112-155613_bem_5da_elicit_1.wav	Bushe uyu wine umulumendo ewishile na injinga iyi iili panse?	toi
29_3742_1_292_02_211114-001309_bem_a9e_elicit_0.wav	Na umfwa bwino sana uyu mwana ukwangalila pa menshi aya ifi yale fuma elo yale musansa lintu ale butuka.	bem
12_6651_1_122_02_211104-061543_bem_ce8_elicit_0.wav	umumana wine naukwata amabimbi	bem
12_6518_4_121_01_211105-080733_bem_9ed_elicit_2.wav	Limbi acilafwayisha ukuteya umupila.	nya
29_9627_3_292_02_220114-180351_bem_84b_elicit_1.wav	Limbi bale fwaya uku mona ngo mwana ali shiba uku bomfya ici ekete	ngo
35_11165_0_351_01_220118-193621_bem_ba5_elicit_0.wav	Ibumba lya bantu lileenda mucibansa.	bem
19_7080_0_191_01_220118-130013_bem_524_elicit_0.wav	Abashilika abo abalisha ifilimaba nabemanina capamo	bem
33_4893_1_332_02_211110-140041_bem_b14_elicit_0.wav	Uyu umwaume na kwata imishishi ishingi isha fita elyo ishakashikilila ku muulu.	nse
22_2039_3_222_02_211109-111546_bem_004_elicit_1.wav	Ukulyo kuli akanya,nakaikala.	nbl
38_11718_3_382_02_211113-163342_bem_f12_elicit_1.wav	Nangu kuti waya mukontelako akasuba nga nakutalala sana.	bem
37_5760_1_372_02_211110-133122_bem_aa2_elicit_0.wav	Bonse balilwisha ukuponya umunakwe panshi	bem
27_3443_2_271_01_211111-204503_bem_e72_elicit_1.wav	Kunuma yabo kuli akacola akaisuka mukati mulemoneka	leh
21_1746_2_211_01_211111-110726_bem_83a_elicit_1.wav	cacine kuti mwaba pantu ifikope filimo nafifula nga kutila ati fyakuyefya mumuputule, elyo bamo banamayo balemoneka beshile muku senda ificope fyabo ifyo bakopelwe	
27_9138_0_271_01_211113-213711_bem_f07_elicit_0.wav	Bashitata nabekala pa benchi, na plastic iyabuta epo bekele.	nya
15_7339_4_151_01_211027-101823_bem_9ff_elicit_2.wav	Kunuma kuli ing'anda nalimo epo umwaice ekala.	bem
16_7721_0_161_01_211109-171435_bem_74d_elicit_0.wav	imbwa iyafita naiminina pabulalo ilelolesha akamupila akali mumumana..	toi
14_7152_3_142_02_211112-123218_bem_5da_elicit_1.wav	Awe cawam ico cilemoneka kwati abantu mu ncede iyi balibatemwa saana.	toi
39_1195_4_391_01_211119-103830_bem_901_elicit_2.wav	Ici cifulo cilemoneka nga mucibansa capanse kabili muli Ici cine cibansa muli ifyani ifipi ifyelangi lya katapa katapaka.	bem
25_2798_1_252_02_211109-181421_bem_f08_elicit_0.wav	Ubwangala ubu baleteya bashi tata abakalamba beka beka.	bem
16_7671_1_162_02_211110-164035_bem_eab_elicit_0.wav	nomba nishi uyu umulumendo efukeme pakwikata kambola	bem
32_4590_0_321_01_211113-013232_bem_e94_elicit_0.wav	Abantu basano bale angala kumbali yamumana	nya
22_7779_4_221_01_211112-133832_bem_004_elicit_2.wav	naba fwala namatangasa, ukulyo afwale iya fita elo ukuso nafwala iya makumbi-makumbi	nbl
13_6911_0_131_01_211031-132840_bem_9ed_elicit_0.wav	Umulumendo ale angala pa mumana naiminina pakantu, akashi bunda	nya
31_4322_3_312_02_211110-125513_bem_83a_elicit_1.wav	Cipalile ebalikofye beka abalelolela ishitima pantu balifye abanono	
37_11509_3_372_02_211113-214826_bem_aa2_elicit_1.wav	Bonse balina ifikuti mumitwe yabo	bem
33_4857_3_332_02_211110-113615_bem_b14_elicit_1.wav	Bonse babili abanakashi bakwete imishishi isha fita	nse
16_7732_4_161_01_211110-100300_bem_74d_elicit_2.wav	elo icibansa cine ici balimo Kuli na ulunkoto ulwakatapa katapa	toi
38_6021_0_381_01_211112-212243_bem_ba5_elicit_0.wav	Namayo umo aleteya ubwangalo bwamupila uunono elyo ibumba liletamba.	bem
17_6695_2_171_01_220115-103010_bem_9fd_elicit_1.wav	Emukwai kwena nifyofine, nabantu abeshile bali abansansa sana.	bem
4_986_4_41_01_211027-154152_bem_5a5_elicit_2.wav	Aka akabwa akanono naka kwata nakatambo mumukoshi	bem
15_3620_2_151_01_211026-105856_bem_8cc_elicit_1.wav	Umukashana umo ali panshi mupepi na menshi naikata na cimo ku minwe.	bem
33_4901_1_332_02_211110-152400_bem_b14_elicit_0.wav	Umu mu cifulo muli icibansa icikulu icikwete ulunkoto ulwa katapakatapa	nse
37_5744_3_372_02_211110-122550_bem_aa2_elicit_1.wav	napafikope nabalemba ukuti, tembenukeni kububi bwa milimo yenu iyo Ishasuminishiwa	bem
13_6818_0_131_01_211029-170041_bem_9ed_elicit_0.wav	Imbwa shili shibili isha fita, imo nai lala palunkoto imbi nai iminina.	nya
16_7600_3_162_02_211110-122346_bem_eab_elicit_1.wav	ngandi nesansa kuti nacita ukucilapo saana	bem
28_3473_0_281_01_211111-152010_bem_d8d_elicit_0.wav	imbwa yafita kumutwe nakunuma elyo yabuta pamukoshi nayiminina palupili lwa snow.	leh
22_7737_3_222_02_211111-231733_bem_50c_elicit_1.wav	Ukuboko na fwala inkoloko.	lam
18_6893_0_181_01_220117-122732_bem_524_elicit_0.wav	Abalumendo babili bale lwa ulubuli ulwa mabaka ulo beta abati karate.	bem
28_3462_1_282_02_211110-095343_bem_665_elicit_0.wav	Abalumendo babili na banamayo bane kuntanshi, abena Korea, nabeemya amaboko mumulu.	bem
695_4_01_211006-140811_bem_9d4_elicit_2.wav	Elo uyu umulumendo nafwala nefyakuteyelamo ici cangalo, ifi ifyakufwala afwele fintu fyabuuta ukwambila kumutwe ukufika fye kuli kaputula.	bem
39_1120_0_391_01_211119-032325_bem_901_elicit_0.wav	Umwaume nafwala akasote kelangi lya fita, campepo ica fita, itoloshi ilitali ilyelangi lya makumbimakumbi nensapato shelangi lya buta alimucikulwa cimo.	bem
27_9162_2_271_01_211113-231235_bem_f07_elicit_1.wav	Aya mukwayi, elyo cilemoneka kwati aba bantu nabatemwa saana	nya
29_9682_1_292_02_220114-213105_bem_84b_elicit_0.wav	Ale lungisha itaila ilya ncinga na yonaika, bushe kutali aleya?	ngo
33_4860_1_332_02_211110-114124_bem_b14_elicit_0.wav	Uyu umwaume ali ku ncende ya panse mu kalale	nse
29_3761_0_291_01_211114-101159_bem_433_elicit_0.wav	Abakashana babili balefwaya ukuculuka umusebo,mumbali yamusebo uyuwinda.e muli na cinkupiti wabantu aleen	bem
12732_3_02_211103-163128_bem_a35_elicit_1.wav	Ine nacimpapushafye mune ifyo amishefye amenshi ukubomfya aka akambao pantu uyu bemba sana.	bem
21_7663_2_211_01_220118-125433_bem_665_elicit_1.wav	Umutanto wabo utali naufika na mumulu wacikulwa.	bem
17_7837_1_172_02_211109-170421_bem_e94_elicit_0.wav	Ee cipalile kwati umulumendo uyu pali ifyo emishe.	nya
34_10868_3_342_02_220123-143204_bem_57f_elicit_1.wav	bushe finshi uyu umukashana afwele ilaya lya akafifi kumulu alecita na icitabo ekete muminwe?	bem
33_4928_3_332_02_211110-162645_bem_b14_elicit_1.wav	Umbi umukashana uwa nkanda iya buta uufwele itoloshi lya buta aleendela ukuli umulumendo	nse
27_9078_2_271_01_211113-173652_bem_f07_elicit_1.wav	bushe cilemoneka kwati aba baice balecinta ishi.?	nya
17_7769_0_171_01_211108-154357_bem_947_elicit_0.wav	Umulumendo natoloka ali mulwelele na icimbaya mbaya cama taila yabili.	toi
30_4168_2_301_01_211110-190936_bem_654_elicit_1.wav	Elyo uyu wine umwame alebelenga necitabo cabuta kwati emo alefunya inyimbo shakulisha.	bem
9_5811_4_91_01_211029-191624_bem_901_elicit_2.wav	Alemonekela kwati nanaka saana lelo talenenuka	bem
17_6684_1_172_02_220112-181944_bem_5da_elicit_0.wav	Bushe finshi filecitika kuncende iyi? Abantu balemoneka ukufula sana.	toi
27_3321_3_272_02_211111-095041_bem_f07_elicit_1.wav	Elo kunumba kwabo kuli ba namayo na umwana umbi.	nya
9_2159_0_91_01_211025-144653_bem_ebf_elicit_0.wav	abantu abalekana lekana nabakolongana	bem
32_4673_4_321_01_211112-223828_bem_e94_elicit_2.wav	eehe cishinka eico namumusumba uyu mulepitana abantu abapusana pusana	nya
27_3287_0_271_01_211110-163859_bem_0cc_elicit_0.wav	Umukashana aleenda mumusebo naimya nechola chabuta.	leh
12_2782_4_121_01_211025-200545_bem_bd6_elicit_2.wav	nafwala Icisote	lam
19_1343_3_192_02_211110-131332_bem_d8d_elicit_1.wav	mumusebo balepita tamuli abantu abengi.	leh
30_4131_3_302_02_211109-180258_bem_dbf_elicit_1.wav	Eya mune, umo pali nefyo alelemba nashitilinshya nakucibumba.	bem
15_3703_1_152_02_211023-160045_bem_9ff_elicit_0.wav	Cilemoneka cimpashanya ca muntu uwaishibikwa saana.	bem
39_898_0_391_01_211116-204529_bem_1e5_elicit_0.wav	Abanakashi mutanda nabeminina mupepi ne tebulo kabili pamupando na napekala umwanakashi umo	bem
31_4306_3_312_02_211110-123114_bem_83a_elicit_1.wav	Alifishiba bwino saana kabili ku to alebomba kulemoneka bwino nganshi.	
14_7245_2_141_01_211112-150815_bem_f08_elicit_1.wav	Emukwai umukashana na umulumendo batemwikwa kanshi elo bamonanapo ukufuma inshita itali.	bem
32_4672_1_322_02_211112-101010_bem_947_elicit_0.wav	eehe nomba nikwisa uko shitata nembwa bale agalila?	toi
27_9200_1_272_02_211113-200838_bem_b15_elicit_0.wav	Umukashana naimya na icaku shunkwilako kukuboko kumo, kumbi kuli icaku icingilila.	leh
28_9442_4_281_01_220111-101433_bem_94f_elicit_2.wav	Cifwile nabemya ifya ku shitisha.	ngo
34_5003_1_342_02_211113-211922_bem_50c_elicit_0.wav	Ku numa yakwe kuli nakapuna apa kwikala pa kushitisha.	lam
8_1768_2_81_01_211026-064848_bem_abe_elicit_1.wav	bushe shili shinga?	bem
15_3679_2_151_01_211027-130517_bem_8cc_elicit_1.wav	Pali ifikuulwa ifyakuulwa bwino saana kabili ifitali.	bem
28_3517_0_281_01_211112-091719_bem_d8d_elicit_0.wav	ibumba lyabantu nabekala mumuputule uukalamba elyo pama  tebulo pali ifyakulya ifya lekana lekana, cilepala kwati kuli iciila	leh
7_1727_0_71_01_170102-005354_bem_74d_elicit_0.wav	abakashana babili nabafwala amalaya ayafita.	toi
22_1968_1_222_02_211108-134108_bem_004_elicit_0.wav	Mupeepi yakwe kuli imbeketi nama nkomaki.	nbl
34_5053_4_341_01_211113-215426_bem_004_elicit_2.wav	Kunshi ye tebulo kuli imifuko ibili.	nbl
7_1565_2_71_01_170101-233248_bem_74d_elicit_1.wav	aba abanakashi babili balemoneka kwati bale pwisha icitendwe eco basangilwe uku kuncende yamenshi	toi
13_6854_3_132_02_211105-054408_bem_ce8_elicit_1.wav	Amenshi yene aya kosele naya panga utu fyulu utunono utwingi	bem
12_6601_2_121_01_211105-160907_bem_9ed_elicit_1.wav	Elo aletoloka mumulu napanshi pali ifisebo fya pala ulupili	nya
28_9324_0_281_01_220109-120200_bem_94f_elicit_0.wav	Umwanakashi naimya akantu kuminwe, elyo pa tebulo pale moneka aka bokoshi machine moneka kwati cakulya.	ngo
24_2520_0_241_01_211110-094044_bem_150_elicit_0.wav	Abakashana batatu bafwele ifya buta notusalu utwakashika munuma baleshana.	bem
33_4767_3_332_02_211109-174655_bem_b14_elicit_1.wav	bonse babili bale panta imipila ishapusana	nse
31_4404_3_312_02_211110-224151_bem_83a_elicit_1.wav	Cilemoneka nitulya utundeke tunono uto babomfya ukukopa ifikope lintu kalepupuka.	
33_4724_0_331_01_211109-130059_bem_c25_elicit_0.wav	Umwaume umusepela umo uwa nkanda iyabuta ale enda mu musebo	nse
35_5228_3_352_02_220114-121006_bem_f12_elicit_1.wav	Nalimo nico tabakwata ifya kobelako eco bashintililila pa mabimbi ukubasenda na ukubapela ulubilo.	bem
365_1_02_211016-103121_bem_dcc_elicit_0.wav	Aba bonse balemoneka kwati bali umwana na wishi pantu wishi alemoneka umukote elyo uukashanai alemoneka umwaice.	bem
32_4619_3_322_02_211112-083621_bem_947_elicit_1.wav	kabili iyi ing'anda alimo yapangilwa na amapulanga	toi
20_1637_4_201_01_211112-002631_bem_dbf_elicit_2.wav	eya mune, pakutila ngakwacitika ubusanso tabacenekwe elyo bengi nampo baleya kwisa	bem
9_5922_3_92_02_211028-233433_bem_ebf_elicit_1.wav	Nomba ulupwa ulu, bena tabakeangala?	bem
22_7712_4_221_01_211112-074923_bem_004_elicit_2.wav	Nde tontokanya aba niba wishi	nbl
15_7271_3_152_02_211029-163828_bem_8cc_elicit_1.wav	Namaayo napoosa mu muulu akantu akalemoneka aka  kashika.	bem
31_4309_1_312_02_211110-123706_bem_83a_elicit_0.wav	Aletolekela mu musebo ninshi tamuli bantu	
27_3301_3_272_02_211110-213026_bem_f07_elicit_1.wav	Bushe aba bantu cipalile kwati baleseefya inshi?	nya
35_10989_2_351_01_220118-085521_bem_ba5_elicit_1.wav	Nabafwala nefyabukapokola. Beminine pambali yamusebo	bem
2_309_3_22_02_211026-055640_bem_2a5_elicit_1.wav	Kuli imyotoka ishikepita kumbali ukupelele ifyani  kabili kulibna icikulwa icikalamba.	
295_1_02_211013-201805_bem_9d4_elicit_0.wav	Umu bali nimukati ya cikuulwa.	bem
28_9432_2_281_01_220111-100233_bem_94f_elicit_1.wav	Limbi afwele ifyaku fwala fibili. Kunuma yabo kule moneka icikulwa icikalamba saana. Bushe kuti mwabeshi mukati?	ngo
7_1694_2_71_01_170101-230003_bem_74d_elicit_1.wav	elo abantu bene abaletamba abengi nabafwala ifya mulopa mulopa, bambi ifyabuta.	toi
12_6544_4_121_01_211105-102443_bem_9ed_elicit_2.wav	Fishinka mwalanda, palemoneka nabawamya saana	nya
22_7755_1_222_02_211112-045706_bem_50c_elicit_0.wav	cine-cine u ubwangalo busuma	lam
28_9208_1_282_02_211231-125347_bem_9ff_elicit_0.wav	kabili icikuulwa cilemoneka ica kale kabili na insolokota ya ciko naisalwa.	bem
12_6543_0_121_01_211105-102346_bem_9ed_elicit_0.wav	Umulumendo uufwele amagogo, alelolesha pali lamya yakwe	nya
10_6141_1_102_02_211102-080946_bem_ddd_elicit_0.wav	ileteya nomupila wabantu ulimumulu  saana	bem
34_5143_1_342_02_211114-134035_bem_004_elicit_0.wav	Bashitata aba bafitukutuku nabafwala natangasa iya fiita.	nbl
6_5015_3_62_02_211029-002904_bem_53e_elicit_1.wav	Lubali lyamulumendo kuli ifimbayambaya fitatu ifiminine  mumbali yamusebo.	bem
16_7615_4_161_01_211109-121110_bem_74d_elicit_2.wav	kuti caba nifyofine wasosa, elo kunuma yakwe uyu umukashana Kuli na abantu abalemoneka	toi
17_6647_0_171_01_220114-191146_bem_9fd_elicit_0.wav	Abantu baleninika ama stairs bonse nabakwata nama umbrella.	bem
15_7498_4_151_01_211027-160152_bem_9ff_elicit_2.wav	nalimo pali abalemulasa abafiseme mu fimuti	bem
22_2199_2_221_01_211111-103436_bem_50c_elicit_1.wav	Insapato shakwe nashi kwata ibalala ya pusana.	lam
31_10138_0_311_01_220127-134850_bem_eb0_elicit_0.wav	Abaume abengi aba cilumendo baali mu muputule wa mucikulwa icikulu mu nshita iya kasuba	bem
34_5161_1_342_02_211114-144607_bem_004_elicit_0.wav	namayo uyu ni niko	nbl
27_3207_1_272_02_211109-184722_bem_f07_elicit_0.wav	Alemoneka kwati alekaka utushimbi utwanshi?	nya
31_4419_3_312_02_211110-225701_bem_83a_elicit_1.wav	Nalimo abafyashi bakwe bambi bantu bafiita elyo  bambi basungu.	
17_7774_1_172_02_211109-113310_bem_e94_elicit_0.wav	Ee nakaka nemishishi kabili nafwala nefifwalo ifya kusambilamo insamfi.	nyj
9_2143_4_91_01_211025-140234_bem_ebf_elicit_2.wav	kabili mulepita na Bantu. kwena, kufwile nakutalala pantu bonse nabafwala ifyampepo	bem
27_9076_3_272_02_211113-123828_bem_b15_elicit_1.wav	Aletina ifishinka. Pamulu kumbali imbi kuli abalumendo babili abalemutamba, baletota nokutota.	leh
22_7745_2_221_01_211112-083432_bem_004_elicit_1.wav	kuntanshi yabo nakushika na cimazembe	nbl
34_10881_2_341_01_220128-214629_bem_d0b_elicit_1.wav	Pali iyi incende aba abantu abantu bali, umwanakashi umo na abaume babili nabeminina. babili Pali aba abume nafwala na icisote	bem
12_2858_1_122_02_211106-062840_bem_e3a_elicit_0.wav	Elyo kale sonta neminwe	bem
22_2172_1_222_02_211110-100940_bem_004_elicit_0.wav	Natemwa mu muulu ali.	nbl
19_1297_1_192_02_211110-073743_bem_d8d_elicit_0.wav	namayo nafwala ishati lya makumbi makumbi, elyo umwana ekete muminwe nafwala ica buta.	leh
33_10588_1_332_02_220130-232759_bem_b40_elicit_0.wav	Bushe finshi uyu mwana umwaume umunono uwakwata inkanda iya buuta alecita?	bem
24_2611_0_241_01_211110-134237_bem_150_elicit_0.wav	Umulumendo afwele aka sote elo engile mubwendo napamulu pali icilibwe icikalamba.	bem
35_5228_1_352_02_220114-121006_bem_f12_elicit_0.wav	Nomba uyu umuntu alemoneka kwati aletoloka ukufuma mumukuku, teti anwina?	bem
2_4197_0_21_01_211102-102644_bem_2a5_elicit_0.wav	Imbwa shibili shatolokela pa meenshi pa kuti nalimo shisambeko.	bmb
