pair_id	image	sentence_id	image_id	audio_id	sentence	translation	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
33.0	33105580	1	3899733725.jpg	33_10558_0_331_01_220130-165135_bem_b40_elicit_0.wav	Abaume abacikoloci batatu abankanda iya buuta baali ku ncende imo kabili nabekala patupuna utwafiita	Three elderly white men are in a place sited on black chairs.	331	female	11.184	16000	vnd.wave	bem	bem
16.0	1675152	1	3469585782.jpg	16_7515_2_161_01_170101-060506_bem_74d_elicit_1.wav	limbi bali mu tavani,  bushe kulemoneka kwati balenwa ubwalwa uku ?	Are these people drinking beer or not?	161	female	8.825	16000	vnd.wave	bem	toi
9.0	920304	1	2773682293.jpg	9_2030_4_91_01_211024-212531_bem_ebf_elicit_2.wav	incense baliko ni Ku cipooma	They are at a waterfalls.	91	female	4.696000000000001	16000	vnd.wave	bem	bem
9.0	959944	1	2894008505.jpg	9_5994_4_91_01_211030-205420_bem_901_elicit_2.wav	Kabili kunuma kwakwe kulemoneka kuli ifimuti ifitali.	behind her seems to have some really tall trees.	91	female	4.333	16000	vnd.wave	bem	bem
22.0	2278850	1	3682775658.jpg	22_7885_0_221_01_211112-211910_bem_004_elicit_0.wav	umulumendo ale Shana pakati yaba nakwe	a young man is dancing among his friends	221	female	2.904	16000	vnd.wave	bem	nbl
24.0	2426583	2	44904567.jpg	24_2658_3_242_02_211109-122939_bem_150_elicit_1.wav	Icela balebonfwa ukubeyelako umulumendo cintu cabuta namupita notwa fita	He is using a white and black machine.	242	female	7.077999999999999	16000	vnd.wave	bem	bem
21.0	2118280	1	5985691500.jpg	21_1828_0_211_01_211112-143426_bem_83a_elicit_0.wav	shitata uwaku fyalo fya kapinda ka ku kulyo ali kumbali ya bemba ninshi aletuuta amasaka ayalemoneka nayafina	a man from a country on the East is carrying some heavy sacks along a sea shore	211	female	7.986000000000001	16000	vnd.wave	bem	
36.0	36113693	2	4923271302.jpg	36_11369_3_362_02_220227-100711_bem_d0b_elicit_1.wav	abakulile ifi fikulwa balibikile sana amano pantu filemoneka ifyakose cine cine kabili filemoneka kwati fyakale	The ones who built these buildings must have paid a lot of attention because they look very strong and old.	362	male	11.23	16000	vnd.wave	bem	bem
7.0	753134	1	241347243.jpg	7_5313_4_71_01_211103-205626_bem_1e5_elicit_2.wav	ibuumba lyabantu ili lilelangafye abantu abafwele ifya milopa milopa na ifyabuta elo lilemonekela apatali	The people in the group are putting on red clothes.	71	female	12.773	16000	vnd.wave	bem	bem
18.0	18120102	1	3356494271.jpg	18_12010_2_181_01_211114-091822_bem_5da_elicit_1.wav	Naumona naiwe boi kanshi,elo ninshi iikele panshi inono saana ukucila iiminine.	You have also noticed that dear, and for a fact the dog sitting is too little for such.	181	male	6.239	16000	vnd.wave	bem	toi
32.0	3246040	1	3227620119.jpg	32_4604_0_321_01_211112-163757_bem_e94_elicit_0.wav	umusungu umukashana alebutuka ulubilomu mucibansa	A white young lady is running in the ground.	321	female	4.038	16000	vnd.wave	bem	nyj
22.0	2278991	2	3156431444.jpg	22_7899_1_222_02_211112-211116_bem_50c_elicit_0.wav	umwana na sansamuka	the child is very happy	222	male	2.1319999999999997	16000	vnd.wave	bem	lam
6.0	652304	1	2813588204.jpg	6_5230_4_61_01_211029-091844_bem_976_elicit_2.wav	kumbali ya mwa kubutuka balibikamo nelinga ilya mwakulanga  umwa kubutuka  elyo kuma yambwa shibili kuli naimbi imbwa iiyilemoneka akanwa	On the side of the running track there is a fence to show the tracks and behind the two dogs another one's mouth can be seen.	61	male	13.181	16000	vnd.wave	bem	bem
15.0	1573604	1	3016708786.jpg	15_7360_4_151_01_211027-110211_bem_9ff_elicit_2.wav	Kanshi nalimo ali na umwenso ukuti balamwipaya.	It seems like he's afraid of being killed.	151	female	5.263	16000	vnd.wave	bem	bem
17.0	1779131	2	1476241331.jpg	17_7913_1_172_02_211110-151632_bem_e94_elicit_0.wav	Bonse babili nabafwala amatoloshi nensapato.	They are both wearing trousers and shoes.	172	female	4.083	16000	vnd.wave	bem	nya
4.0	49470	1	2374570771.jpg	4_947_0_41_01_211027-131135_bem_5a5_elicit_0.wav	Ndemona imbwa ilikwati ile butukila pamenshi mukwai	A dog is running to the water.	41	male	6.057	16000	vnd.wave	bem	bem
35.0	35110254	1	2773844590.jpg	35_11025_4_351_01_220118-093613_bem_ba5_elicit_2.wav	Bambi abantu balelolekeshako fye.	Other people there are just watching what is happening	351	male	3.5610000000000004	16000	vnd.wave	bem	bem
33.0	3348132	1	2599255633.jpg	33_4813_2_331_01_211109-212803_bem_c25_elicit_1.wav	kabili naiminina no kwikata banjo yakwe intu alelisha	She is standing and playing her guitar	331	female	9.211	16000	vnd.wave	bem	nse
16.0	1662232	1	504859922.jpg	16_6223_2_161_01_220110-134916_bem_5da_elicit_1.wav	Cilemoneka kwati aba bantu babomba ku kampani kafitunshi tunshi lelo nabesa mukusenda ilyashi eco balekopela.	It looks like they work with the media.	161	male	8.122	16000	vnd.wave	bem	tog
24.0	2425172	1	3561978704.jpg	24_2517_2_241_01_211110-093439_bem_150_elicit_1.wav	Cipalile kwati akamana kabelele mupepi nempili pantu kunuma yabo kulemonekala impili.	The river is situated near the hills.	241	female	6.125	16000	vnd.wave	bem	bem
21.0	2175871	2	1477503966.jpg	21_7587_1_212_02_220115-141039_bem_62a_elicit_0.wav	Umulumendo untu alepanga icakulya nafwala akasote neshati lya katapa katapa elyo bonse aba bantu bankanda yabuta.	And he is in a green cap and top, and they all are light-coloured skin.	212	female	9.619	16000	vnd.wave	bem	bem
10.0	1023014	1	1460352062.jpg	10_2301_4_101_01_211027-103745_bem_ddd_elicit_2.wav	pali efyo ekalile mucimuti, temangolofye iyo.	There is a reason why this person is in the tree, its not just a game	101	male	17.809	16000	vnd.wave	bem	bem
1.0	137620	1	3189307452.jpg	1_3762_0_11_01_211103-114416_bem_cee_elicit_0.wav	Imbwa ileenda mufyabuuta ifyapala umucanga. 	The dog is walking on something white like sand	11	female	3.5610000000000004	16000	vnd.wave	bem	bem
28.0	2893360	1	294709836.jpg	28_9336_0_281_01_220109-134140_bem_94f_elicit_0.wav	Ba kalulu babili aba buta bali palunkoto.	Two white rabbits are on the grass.	281	male	4.287	16000	vnd.wave	bem	ngo
35.0	35110070	1	4795985772.jpg	35_11007_0_351_01_220118-092327_bem_ba5_elicit_0.wav	Abantu bane ababuuta inkanda nabeminina ku lulamba lwa mumana.	Four white people are standing on the beach.	351	male	4.718999999999999	16000	vnd.wave	bem	bem
2.0	24390	1	3667404919.jpg	2_439_0_21_01_211025-100643_bem_cee_elicit_0.wav	Umulumendo aleensha tukutuku mumpanga uwa mipeto shibili.	A man is riding a motorcycle through the woods.	21	female	5.013	16000	vnd.wave	bem	bem
1.0	1492	1	3120189281.jpg	1_49_2_11_01_211030-094937_bem_cc3_elicit_1.wav	kwalotalala apakalambanshi nakasuba takamoneka	it is extremely cold such that no trace of sunlight can be seen	11	male	10.821	16000	vnd.wave	bem	toi
22.0	2221424	1	4546207144.jpg	22_2142_4_221_01_211110-210532_bem_50c_elicit_2.wav	Ale bomfya itumbo yamenshi ukusanfya icimbaya mbaya	She's using water to wash the vehicle	221	male	4.832	16000	vnd.wave	bem	lam
28.0	2834684	1	4614873969.jpg	28_3468_4_281_01_211111-151020_bem_d8d_elicit_2.wav	shitata wabuta inkanda nafwala amagalashi yafita elyo shitata wafita inkanda nafwala itoloshi lya fita.	The white gentleman is putting on spectacles while the black man is wearing a black trouser.	281	female	8.19	16000	vnd.wave	bem	leh
21.0	2174801	2	3245545529.jpg	21_7480_1_212_02_220115-122046_bem_62a_elicit_0.wav	uyu shitata afwelefue akaputula ka kashika ukwabula ishati.	He is without a top, only a red short pant on.	212	female	4.945	16000	vnd.wave	bem	bem
12.0	1266370	1	237547381.jpg	12_6637_0_121_01_211105-182627_bem_9ed_elicit_0.wav	Imbwa shibili, shilelwila akatambo shikwete mukanwa	two dogs are fighting for a rope they have In  the mouth	121	male	5.104	16000	vnd.wave	bem	nya
33.0	3347771	2	3889711490.jpg	33_4777_1_332_02_211109-185541_bem_b14_elicit_0.wav	Kabili nabekala pa masaka panshi	They are seated on the mats on the floor	332	female	4.106	16000	vnd.wave	bem	nse
12.0	1265942	1	3308997740.jpg	12_6594_2_121_01_211105-134633_bem_9ed_elicit_1.wav	alelolesha ifintu ifisuma saana	she is looking at something beutiful	121	male	3.902	16000	vnd.wave	bem	nya
14.0	1471893	2	2290589734.jpg	14_7189_3_142_02_211112-140612_bem_5da_elicit_1.wav	Umwana ufwele ifya fita aledonsa umwana ufwele ifya kashika pakutila ati eyingisha.	The boy in black is pulling the one in red so that he doesnt score.	142	male	6.874	16000	vnd.wave	bem	toi
21.0	2119294	1	4717497965.jpg	21_1929_4_211_01_211113-000347_bem_83a_elicit_2.wav	Nalimo umuku wakubalilapo kuli uyu namayo ukushita ifyakulya fyamu musebo emulandu wine alefibebetela muli uyu musango	Perhaps this is her first time buying street food and  that is why she is behaving the way she is.	211	female	8.19	16000	vnd.wave	bem	
22.0	2221561	2	7512588306.jpg	22_2156_1_222_02_211110-091634_bem_004_elicit_0.wav	Nishi aleecita mulumendu  uyu.	What is he really doing?	222	female	3.13	16000	vnd.wave	bem	nbl
26.0	2688680	1	4912060281.jpg	26_8868_0_261_01_211112-025439_bem_8f1_elicit_0.wav	Bana mayo bali pali buligi nabeminina.	women are standing on a bridge	261	male	3.38	16000	vnd.wave	bem	bem
25.0	2527770	1	86120813.jpg	25_2777_0_251_01_211109-173808_bem_5da_elicit_0.wav	Kensha we sitima afuma mukucenceta alekopa nefikope	Driver for a train is taking a picture after checking it.	251	male	5.808	16000	vnd.wave	bem	toi
7.0	754431	2	2764178773.jpg	7_5443_1_72_02_170101-044837_bem_74d_elicit_0.wav	panshi napo Pali Impanga iikulu iyafimuti ifya katapa katapa.	There is a bush with some green grass.	72	female	6.511	16000	vnd.wave	bem	toi
32.0	32103763	2	4841235184.jpg	32_10376_3_322_02_220323-234115_bem_c25_elicit_1.wav	Bushe ni kwisa aba banakashi babili abankanda  yabuuta beminine?	Where is this that these two women are standing?	322	male	8.167	16000	vnd.wave	bem	bem
24.0	2426291	2	3493244032.jpg	24_2629_1_242_02_211109-104456_bem_150_elicit_0.wav	Umwana akwete umushishi uwa kashikila kutanshi uwipi.	The child's brown hair in front is short.	242	female	4.855	16000	vnd.wave	bem	bem
22.0	2277433	2	7645672462.jpg	22_7743_3_222_02_211111-233820_bem_50c_elicit_1.wav	ukulubali kumbi nakwiminina ibuma yabantu bale tamba baka cofa  bamacinga	they are other people standing in one side watching them play	222	male	8.235	16000	vnd.wave	bem	lam
22.0	2221583	2	128396150.jpg	22_2158_3_222_02_211110-091921_bem_004_elicit_1.wav	Naba naka uku cofa ama cinga.	it's because they are tired of riding their bicycles	222	female	3.267	16000	vnd.wave	bem	nbl
21.0	2119072	1	431685475.jpg	21_1907_2_211_01_211112-233747_bem_83a_elicit_1.wav	nabafwala no tusote kabili babili pali aba nabafwala amalaya ya katapa katapa elyo umo pabafwele amalaya ya katapa katapa ilaya lwakwe nalisuka pantashi kukulanga ulufumo	they are all wearing hats and two out of these are wearing green shirts whereas the other one is wearing a green shirt too, but it is open, hence showing off the belly.	211	female	12.841	16000	vnd.wave	bem	
17.0	1779530	1	572618443.jpg	17_7953_0_171_01_211110-080220_bem_947_elicit_0.wav	Umulumendo uwakashika aleagala munfula.	A light gentleman is playing in the rains.	171	male	5.535	16000	vnd.wave	bem	toi
32.0	3244864	1	3482237861.jpg	32_4486_4_321_01_211111-172011_bem_e94_elicit_2.wav	Ee napo umwana uyu ale kunkulushya incinga nipaka musebo akaba pakati yalunkoto.	The  boy is moving his bicycle at the road in the middle of the grass.	321	female	7.895	16000	vnd.wave	bem	nya
1.0	11464	1	3643074723.jpg	1_146_4_11_01_211031-125818_bem_cc3_elicit_2.wav	Apakwikala abikilepo icalufumo nelyo kumutwe nafwala nakasote.	He is lying on his tummy and he is wearing a cap.	11	male	9.619	16000	vnd.wave	bem	toi
26.0	2688040	1	3720210639.jpg	26_8804_0_261_01_211112-003838_bem_8f1_elicit_0.wav	Umulumendo ali na kamela alekopa umulumendo munankwe utolweke mumulu nenginga anininepo..	the man has a camera taking pictures of his friends jumping high up with a bicycle	261	male	7.486000000000001	16000	vnd.wave	bem	bem
35.0	3553082	1	6917402231.jpg	35_5308_2_351_01_220117-135940_bem_ba5_elicit_1.wav	Panshi nabateyapo akabale umwakuti liponene.	There is a plate placed on the bottom to catch the falling egg	351	male	3.856	16000	vnd.wave	bem	bem
22.0	2219920	1	5921621723.jpg	22_1992_0_221_01_211109-135545_bem_50c_elicit_0.wav	Umulumendo ale ibaka paka pulanga.	A young man is doing back flips.	221	male	3.198	16000	vnd.wave	bem	lam
9.0	958641	2	3364160101.jpg	9_5864_1_92_02_211028-045846_bem_ebf_elicit_0.wav	Nabakwata ifyakufwala me fyakuteyelako kuminwe umupila	they are in appropriate attire and gloves.	92	female	7.803999999999999	16000	vnd.wave	bem	bem
2.0	242233	2	2140747429.jpg	2_4223_3_22_02_211028-101700_bem_cee_elicit_1.wav	Kuliko ing'anda iikulu ilemoneka iyabutulukila pamulandu wa mfula ya mabwe yabuuta.	There's a house covered in the snow.	22	female	6.375	16000	vnd.wave	bem	bem
29.0	2996321	2	439569646.jpg	29_9632_1_292_02_220114-181121_bem_84b_elicit_0.wav	Ale moneka ale fwaya uku pepa.	It seems like she wants to pray.	292	male	3.198	16000	vnd.wave	bem	ngo
29.0	2938393	2	28555944.jpg	29_3839_3_292_02_211114-122232_bem_a9e_elicit_1.wav	Ndemona limbi aka kamwana takalakula ukufikapo icakuti kuti kasheta na itaba.	It seems like this child is not yet  able to eat a maize.	292	female	6.465	16000	vnd.wave	bem	bem
22.0	2220802	1	2292235516.jpg	22_2080_2_221_01_211110-120258_bem_50c_elicit_1.wav	Bonse abana nabasansamuka	They are all very happy.	221	male	2.359	16000	vnd.wave	bem	lam
2.0	240920	1	3624327440.jpg	2_4092_0_21_01_211031-140749_bem_2a5_elicit_0.wav	Umwaume ali pa menshi ya lu bemba aleeleela.	A man is floating on the sea.	21	male	5.49	16000	vnd.wave	bem	bem
15.0	1535233	2	3070011270.jpg	15_3523_3_152_02_211021-153021_bem_9ff_elicit_1.wav	Nelyo ilelwisha ukukana ibila no mutwe kumo mu menshi.	Or maybe it's trying not to drown.	152	female	5.445	16000	vnd.wave	bem	bem
2.0	24383	2	2646046871.jpg	2_438_3_22_02_211026-173222_bem_2a5_elicit_1.wav	Panshi pali icani icisuma saana ico bateeta bwino.	He is standing on well leveled grass.	22	male	6.443	16000	vnd.wave	bem	
32.0	3246644	1	4652665785.jpg	32_4664_4_321_01_211112-202308_bem_e94_elicit_2.wav	Ehee kabili kuli umuntu umbi ule mulandishya akobomfya iminwe pakulanda	Yes because there is a man talking to him, using his hands when talking.	321	female	8.802	16000	vnd.wave	bem	nya
22.0	2278720	1	3155279929.jpg	22_7872_0_221_01_211112-202518_bem_004_elicit_0.wav	mbwa na yiminina mupepi na umumana	a dog is standing near the river	221	female	2.5860000000000003	16000	vnd.wave	bem	nbl
33.0	3347633	2	2857372127.jpg	33_4763_3_332_02_211109-171507_bem_b14_elicit_1.wav	elyo umwanakashi afwele icisote chakashika	Then the woman is wearing a red hat	332	female	5.0360000000000005	16000	vnd.wave	bem	nse
10.0	1024820	1	480505313.jpg	10_2482_0_101_01_211031-010819_bem_ddd_elicit_0.wav	abantu babili nabeminina kuntashi yabo kuli abaume bamo	Two people are standing, in front of them there is one man	101	male	9.279	16000	vnd.wave	bem	bem
6.0	613914	1	3230132205.jpg	6_1391_4_61_01_211027-063818_bem_53e_elicit_2.wav	Kuti caba icafimbwa pamulu pantu mumulu mulemoneka umutenge ne laiti nalyaka mumulu.	It can be roofed because there are lights on the top.	61	male	15.314	16000	vnd.wave	bem	bem
32.0	3246531	2	1051205546.jpg	32_4653_1_322_02_211112-093843_bem_947_elicit_0.wav	bushe ninshi basansilishe amenshi palubansa	Why have they sprinkled water on the ground?	322	male	6.239	16000	vnd.wave	bem	toi
4.0	49530	1	3638783842.jpg	4_953_0_41_01_211027-135727_bem_5a5_elicit_0.wav	Ndemona banakulu bantu babili naba kwata amapala	Two old women with bold heads.	41	male	6.307	16000	vnd.wave	bem	bem
27.0	2789610	1	4919196839.jpg	27_8961_0_271_01_211113-101338_bem_f07_elicit_0.wav	Bashitata mukaputula nabaimya mati elyo banamayo nabasendapo fimo. .	A man in shorts has lifted a mat while a lady is carrying some material	271	male	7.553999999999999	16000	vnd.wave	bem	nya
18.0	18121432	1	2479162876.jpg	18_12143_2_181_01_211114-231452_bem_5da_elicit_1.wav	Ee boi,elyo imbwa yakaena iili na shikulu bantu uyu ilelolesha kwati ilefwailikisha utwakulya munshila.	Yea dear, while the dog seems to look for crumbs along the way.	181	male	8.621	16000	vnd.wave	bem	toi
	126554	1	4804599874.jpg	12655_4_01_211103-093621_bem_142_elicit_2.wav	Uku kwine kwalifula abantu abengi sana cilepala ukutila eko baya, lelo aba bena baciya fye uku kwine pakutila bengaleshako icitendwe.	There is a lot of people in this very place because people go there. But these went there to just have some fun.	11	male	9.596	16000	vnd.wave	bem	bem
16.0	1663672	1	331277641.jpg	16_6367_2_161_01_220111-132012_bem_5da_elicit_1.wav	Emukwai icikulwa balelungisha nacikwata nemitanto pamulu.	The building they are repairing has a ladder.	161	male	5.127000000000001	16000	vnd.wave	bem	toi
22.0	2279033	2	2656424263.jpg	22_7903_3_222_02_211112-220931_bem_50c_elicit_1.wav	Icipeni CA mulumendo uyu pa ntanshi cili ne nsalu	the sword holding the one in front has a cloth tied to it	222	male	4.855	16000	vnd.wave	bem	lam
4.0	447020	1	2053777548.jpg	4_4702_0_41_01_211031-105053_bem_5a5_elicit_0.wav	Imbwa aya onda iya kwata umucila unono na imya amalo yakuntashi.	A slim dog with a small tail and fron legs in the air.	41	male	6.556	16000	vnd.wave	bem	bem
38.0	38118051	2	2146316159.jpg	38_11805_1_382_02_211114-154939_bem_f12_elicit_0.wav	Umo shitata naikata inkomaki iyabwalwa muminwe.	One man is holding a cup of beer.	382	female	4.106	16000	vnd.wave	bem	bem
7.0	715392	1	3204081508.jpg	7_1539_2_71_01_170101-203516_bem_74d_elicit_1.wav	kulemoneka na ifimuti ifya katapakatapa elo abantu aba balesamba Bambi nabo beminine fye.	Some people are swimming others are just standing, I can also see green trees near the buildings.	71	female	12.954	16000	vnd.wave	bem	toi
17.0	1779183	2	3161044966.jpg	17_7918_3_172_02_211110-153040_bem_e94_elicit_1.wav	Kumbali ya mupando naba kobekapo icakufimbana icamafufu.	Besides the chair they have hangeg a covering with alot of fabric fur.	172	female	5.445	16000	vnd.wave	bem	nya
17.0	1779944	1	339350939.jpg	17_7994_4_171_01_211110-105441_bem_947_elicit_2.wav	Ibimbi lyapali beemba nalyo nalima.	The ocean waves have also risen.	171	male	4.446000000000001	16000	vnd.wave	bem	toi
12.0	1266571	2	3247341210.jpg	12_6657_1_122_02_211104-062314_bem_ce8_elicit_0.wav	ntambo shapangwa nainsambo	the ropes are made of wires	122	male	6.08	16000	vnd.wave	bem	bem
19.0	1970681	2	2194450229.jpg	19_7068_1_192_02_220118-132215_bem_5bb_elicit_0.wav	Nabosa bola mumulu mukubomfya akampapa kakuminako	she throws the tennis ball in the sky by using a tennis stick	192	male	5.2860000000000005	16000	vnd.wave	bem	bem
13.0	1330960	1	241347391.jpg	13_3096_0_131_01_211107-083717_bem_8cc_elicit_0.wav	Umulumendo umo naiminina elyo bambi nabakontama, balemoneka baleteya umupila waku minwe iwaku bangeleshi	One man is standing while others have bent over, looks like they are playing rugby.	131	female	8.485	16000	vnd.wave	bem	bem
